round,case_id,path,scope,phase,phase_count,phase_elapsed_sec,elapsed_sec
round_1,optical_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.153215,48.273014
round_1,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,ray.wait,23,10.159918,10.21951
round_1,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,ray.result_get,16,0.005362,10.21951
round_1,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,ray.task_submit,16,0.016254,10.21951
round_1,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,driver.result_merge,16,0.000118,10.21951
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.cover,1,0.007393,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.cache,1,0.000251,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.geometry,1,0.000709,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_stat,1,0.006755,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.checksum,1,0.07991,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.download,1,0.0,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_mask,1,0.842543,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_write,1,0.557957,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,1,0.059837,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.00092,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,1,0.002134,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,1,0.000194,1.559684
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.cover,1,0.006064,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.cache,1,0.000266,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.geometry,1,0.000823,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_stat,1,0.005268,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.checksum,1,0.038965,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.download,1,0.0,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_mask,1,0.866852,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_write,1,0.587642,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_upload,1,0.144655,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.raster_open,1,0.001169,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_checksum,1,0.002135,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.window_calculation,1,0.000199,1.655292
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.cover,1,0.007592,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.cache,1,0.000246,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.geometry,1,0.001484,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_stat,1,0.012837,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.checksum,1,0.049765,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.download,1,0.0,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_mask,1,0.874252,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_write,1,0.581849,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_upload,1,0.200451,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.raster_open,1,0.000931,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_checksum,1,0.00313,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.window_calculation,1,0.00019,1.733987
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.cover,1,0.005921,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.cache,1,0.000258,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.geometry,1,0.000787,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,minio.tile_stat,1,0.216055,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.checksum,1,0.047315,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.download,1,0.0,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_mask,1,0.892921,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_write,1,0.571661,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.raster_open,1,0.000876,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_checksum,1,0.00212,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.window_calculation,1,0.000199,1.739359
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.cover,1,0.005253,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.cache,1,0.00032,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.geometry,2,0.00176,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_stat,2,0.01078,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.checksum,1,0.048102,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.download,1,0.0,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_mask,2,0.97429,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_write,2,0.712827,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_upload,1,0.02424,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.raster_open,1,0.000961,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_checksum,2,0.004593,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.window_calculation,2,0.000396,1.785223
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,grid.cover,1,0.004453,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.cache,1,0.000269,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,grid.geometry,1,0.000725,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,minio.tile_stat,1,0.60449,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.checksum,1,0.107826,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.download,1,0.0,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,entity.tile_mask,1,0.863001,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,entity.tile_write,1,0.557503,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.raster_open,1,0.001072,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,entity.tile_checksum,1,0.002136,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,grid.window_calculation,1,0.000201,2.142908
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,grid.cover,1,4.653418,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.cache,1,0.17692,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,grid.geometry,1,0.000766,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,minio.tile_stat,1,0.00417,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.checksum,1,0.045516,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.download,1,0.176403,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,entity.tile_mask,1,0.869025,6.320294
round_1,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,entity.tile_write,1,0.557626,6.320294
