round,case_id,path,scope,phase,phase_count,elapsed_sec,scope_elapsed_sec
4,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,3,0.753863,1.985577
4,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.016611,1.985577
4,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,3,0.019992,1.985577
4,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,3,0.000989,1.985577
4,radar_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.01215,3.950673
4,radar_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.023469,3.950673
4,product_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,2.93052,3.095777
4,product_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.158842,3.095777
4,product_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.00566,3.095777
4,product_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.023898,2.544962
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000197,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,1,0.003623,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,1,0.007769,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.003579,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,1,0.015943,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,1,0.028468,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,1,0.058739,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.01742,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,1,0.000168,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,1,0.000299,0.138795
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.cache,1,0.000183,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.geometry,1,0.003546,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_stat,1,0.005467,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.checksum,1,0.003697,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.download,1,0.0,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_mask,1,0.041794,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_write,1,0.103729,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_upload,1,0.06529,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.raster_open,1,0.016896,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_checksum,1,0.002216,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.window_calculation,1,0.000278,0.245658
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.cache,1,0.000188,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.geometry,1,0.003628,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_stat,1,0.006909,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.checksum,1,0.003768,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.download,1,0.0,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_mask,1,0.091495,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_write,1,0.271727,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_upload,1,0.196551,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.raster_open,1,0.018333,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_checksum,1,0.007873,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.window_calculation,1,0.000314,0.603425
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.cache,1,0.000186,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.geometry,1,0.00361,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_stat,1,0.006052,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.checksum,1,0.003926,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.download,1,0.0,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_mask,1,0.143091,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_write,1,0.435136,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_upload,1,0.317125,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.raster_open,1,0.019105,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_checksum,1,0.012723,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.window_calculation,1,0.000303,0.943978
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.cache,1,0.000234,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.geometry,1,0.004315,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_stat,1,0.006683,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.checksum,1,0.004907,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.download,1,0.0,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_mask,1,0.192592,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_write,1,0.406091,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_upload,1,0.177278,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.raster_open,1,0.024489,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_checksum,1,0.011825,0.831771
4,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.window_calculation,1,0.000332,0.831771
4,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.083817,2.544939
4,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,12,2.359963,2.544939
4,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,4,0.001517,2.544939
4,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,5,0.05233,2.544939
4,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,5,2.7e-05,2.544939
4,product_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.153122,0.153154
4,product_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.010504,2.930312
4,product_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.02515,2.930312
4,carbon_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,2.516411,2.671125
4,carbon_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.149663,2.671125
4,carbon_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.00431,2.671125
4,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.init,1,0.077977,1.776533
4,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.wait_get,1,1.652785,1.776533
4,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.task_submit,1,0.045653,1.776533
4,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,driver.result_merge,1,3e-06,1.776533
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,grid.locate,1,0.001446,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.cache,1,0.000215,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,grid.geometry,1,0.000684,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.checksum,1,0.055847,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.download,1,0.0,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.observation_load,1,0.081155,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.measurement_partition,1,0.000117,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.partition_observation,1,0.003658,0.143545
4,carbon_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.155967,0.155998
4,carbon_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.009605,2.516176
4,carbon_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.381084,2.516176
5,optical_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,5.610842,5.771858
5,optical_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.156582,5.771858
5,optical_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.003716,5.771858
5,optical_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.02333,5.204641
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000191,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,1,0.00396,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,1,0.005052,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.031664,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,1,0.157037,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,1,0.123798,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,1,0.102031,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.008941,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,1,0.000224,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,1,0.000329,0.434184
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.cache,1,0.000256,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.geometry,1,0.004507,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_stat,1,0.01625,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.checksum,1,0.032904,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.download,1,0.0,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_mask,1,0.153299,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_write,1,0.114411,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_upload,1,0.05574,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.raster_open,1,0.009179,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_checksum,1,3.5e-05,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.window_calculation,1,0.000342,0.388263
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.cache,1,0.000208,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.geometry,1,0.004065,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_stat,1,0.006874,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.checksum,1,0.031404,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.download,1,0.0,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_mask,1,0.166891,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_write,1,0.084089,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_upload,1,0.07208,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.raster_open,1,0.008892,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_checksum,1,0.000101,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.window_calculation,1,0.00031,0.375906
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.cache,1,0.000228,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.geometry,1,0.004118,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_stat,1,0.01061,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.checksum,1,0.030928,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.download,1,0.0,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_mask,1,0.159267,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_write,1,0.108859,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_upload,1,0.079536,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.raster_open,1,0.008854,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_checksum,1,0.001135,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.window_calculation,1,0.000322,0.404902
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.cache,1,0.000227,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.geometry,1,0.003912,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_stat,1,0.007197,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.checksum,1,0.03192,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.download,1,0.0,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_mask,1,0.746213,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_write,1,0.755268,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_upload,1,0.126163,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.raster_open,1,0.009258,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_checksum,1,0.003423,1.685196
5,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.window_calculation,1,0.000308,1.685196
5,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.082921,5.204593
5,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,25,4.99212,5.204593
5,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,8,0.004011,5.204593
5,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,20,0.053953,5.204593
5,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,20,7e-05,5.204593
5,optical_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.161714,0.161747
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.cache,1,0.000218,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.geometry,1,0.003894,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_stat,1,0.015727,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.checksum,1,0.036202,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.download,1,0.0,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_mask,1,0.16301,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_write,1,0.117935,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,1,0.076948,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.008818,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,1,0.000188,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,1,0.000278,0.42415
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.cache,1,0.000204,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.geometry,1,0.004082,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_stat,1,0.009744,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.checksum,1,0.034608,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.download,1,0.0,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_mask,1,0.14533,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_write,1,0.094846,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_upload,1,0.061448,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.raster_open,1,0.009471,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_checksum,1,0.000546,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.window_calculation,1,0.000336,0.361582
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.cache,1,0.000203,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.geometry,1,0.004328,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_stat,1,0.005681,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.checksum,1,0.032355,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.download,1,0.0,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_mask,1,0.15851,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_write,1,0.127873,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_upload,1,0.026626,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.raster_open,1,0.009374,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_checksum,1,2.9e-05,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.window_calculation,1,0.000367,0.366396
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.cache,1,0.00023,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.geometry,1,0.004016,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,minio.tile_stat,1,0.006417,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.checksum,1,0.036575,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.download,1,0.0,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_mask,1,0.159817,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_write,1,0.119395,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,minio.tile_upload,1,0.06016,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.raster_open,1,0.009458,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_checksum,1,0.001905,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.window_calculation,1,0.000315,0.399264
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.cache,1,0.000256,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.geometry,1,0.004566,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_stat,1,0.008073,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.checksum,1,0.034621,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.download,1,0.0,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_mask,1,0.763573,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_write,1,0.577582,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_upload,1,0.063903,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.raster_open,1,0.009943,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_checksum,1,0.002134,1.466952
5,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.window_calculation,1,0.00041,1.466952
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.cache,1,0.000259,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.geometry,1,0.004074,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,minio.tile_stat,1,0.008153,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.checksum,1,0.031625,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.download,1,0.0,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_mask,1,0.154355,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_write,1,0.107417,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,minio.tile_upload,1,0.035491,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.raster_open,1,0.009279,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_checksum,1,0.000179,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.window_calculation,1,0.000338,0.352148
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.cache,1,0.000205,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.geometry,1,0.004426,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,minio.tile_stat,1,0.005734,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.checksum,1,0.031839,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.download,1,0.0,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_mask,1,0.163824,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_write,1,0.115857,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,minio.tile_upload,1,0.033389,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.raster_open,1,0.009773,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_checksum,1,3.1e-05,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.window_calculation,1,0.000338,0.366383
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.cache,1,0.000205,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.geometry,1,0.00414,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,minio.tile_stat,1,0.00685,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.checksum,1,0.032481,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.download,1,0.0,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_mask,1,0.146364,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_write,1,0.092318,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,minio.tile_upload,1,0.052188,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.raster_open,1,0.01041,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_checksum,1,0.000554,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.window_calculation,1,0.00035,0.346834
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.cache,1,0.000234,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.geometry,1,0.003942,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,minio.tile_stat,1,0.006598,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.checksum,1,0.030665,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.download,1,0.0,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_mask,1,0.157618,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_write,1,0.133831,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,minio.tile_upload,1,0.079214,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.raster_open,1,0.008719,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_checksum,1,0.001939,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.window_calculation,1,0.000316,0.423988
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.cache,1,0.000231,1.579712
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,grid.geometry,1,0.004437,1.579712
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,minio.tile_stat,1,0.00715,1.579712
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.checksum,1,0.046033,1.579712
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.download,1,0.0,1.579712
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,entity.tile_mask,1,0.890858,1.579712
5,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,entity.tile_write,1,0.561369,1.579712
